,track_name,artists,artist_utama,track_genre,popularity,explicit,danceability,energy,valence,duration_min,positivity_index
1461,Queen,Perfume Genius,Perfume,J-Pop,51,false,0.418,0.547,0.13,3.85,0.071
1462,遥か彼方,ASIAN KUNG-FU GENERATION,Asian Kung-Fu Generation,J-Rock,64,false,0.308,0.955,0.237,4.06,0.226
1463,Re:Re:,ASIAN KUNG-FU GENERATION,Asian Kung-Fu Generation,J-Rock,59,false,0.537,0.864,0.727,3.81,0.628
1464,ブラッドサーキュレーター,ASIAN KUNG-FU GENERATION,Asian Kung-Fu Generation,J-Rock,57,false,0.372,0.975,0.3,3.71,0.292
1465,Bored Of Everything,ELLEGARDEN,ELLEGARDEN,J-Rock,38,false,0.481,0.917,0.616,3.36,0.565
1466,Cakes And Ale And Everlasting Laugh,ELLEGARDEN,ELLEGARDEN,J-Rock,36,false,0.382,0.945,0.314,3.07,0.297
1467,アフターダーク,ASIAN KUNG-FU GENERATION,Asian Kung-Fu Generation,J-Rock,57,false,0.387,0.95,0.541,3.2,0.514
1468,Re:Re: (Single ver.),ASIAN KUNG-FU GENERATION,Asian Kung-Fu Generation,J-Rock,55,false,0.464,0.868,0.512,5.54,0.444
1469,"FIGHTING FISTS, ANGRY SOUL",Hi-STANDARD,Hi-STANDARD,J-Rock,34,false,0.395,0.895,0.765,2.36,0.685
1470,遥か彼方,ASIAN KUNG-FU GENERATION,Asian Kung-Fu Generation,J-Rock,64,false,0.308,0.955,0.237,4.06,0.226
1471,Re:Re:,ASIAN KUNG-FU GENERATION,Asian Kung-Fu Generation,J-Rock,59,false,0.537,0.864,0.727,3.81,0.628
1472,ブラッドサーキュレーター,ASIAN KUNG-FU GENERATION,Asian Kung-Fu Generation,J-Rock,57,false,0.372,0.975,0.3,3.71,0.292
1473,Bored Of Everything,ELLEGARDEN,ELLEGARDEN,J-Rock,38,false,0.481,0.917,0.616,3.36,0.565
1474,Cakes And Ale And Everlasting Laugh,ELLEGARDEN,ELLEGARDEN,J-Rock,36,false,0.382,0.945,0.314,3.07,0.297
1475,Here Comes the Hotstepper,Ini Kamoze,INI,J-Pop,58,false,0.852,0.537,0.483,4.08,0.259
1476,unravel,TK from Ling tosite sigure,Ling Tosite Sigure,J-Rock,73,false,0.508,0.889,0.332,3.97,0.295
1477,Kaikai Kitan,Eve,Eve,J-Rock,75,false,0.584,0.911,0.606,3.69,0.552
1478,紅蓮華,LiSA,LiSA,J-Pop,74,false,0.541,0.977,0.263,3.96,0.257
1479,The Rumbling,SiM,SiM,J-Rock,73,false,0.459,0.878,0.494,3.68,0.434
1480,Sparkle - movie ver.,RADWIMPS,RADWIMPS,J-Rock,66,false,0.372,0.426,0.287,8.96,0.122
1481,残響散歌,Aimer,Aimer,J-Pop,76,false,0.367,0.896,0.38,3.08,0.34
1482,lovin',Mrs. GREEN APPLE,Mrs. GREEN APPLE,J-Rock,1,false,0.44,0.94,0.858,2.6,0.807
1483,WanteD! WanteD!,Mrs. GREEN APPLE,Mrs. GREEN APPLE,J-Rock,0,false,0.559,0.806,0.633,3.62,0.51
1484,ダンスホール,Mrs. GREEN APPLE,Mrs. GREEN APPLE,J-Rock,2,false,0.736,0.695,0.784,3.39,0.545
1485,シルエット,KANA-BOON,KANA-BOON,J-Rock,73,false,0.436,0.934,0.384,4,0.359
1486,Save Yourself,ONE OK ROCK,ONE OK ROCK,J-Rock,1,false,0.503,0.849,0.762,3.3,0.647
1487,Save Yourself,ONE OK ROCK,ONE OK ROCK,J-Rock,0,false,0.503,0.849,0.762,3.3,0.647
1488,Let Me Let You Go,ONE OK ROCK,ONE OK ROCK,J-Rock,0,false,0.533,0.831,0.741,3,0.616
1489,Cry Baby,Official HIGE DANdism,Official HIGE DANDism,J-Rock,66,false,0.318,0.902,0.437,4,0.394
1490,"Ямщик, не гони лошадей",Boris Shtokolov,Boris,J-Rock,0,false,0.244,0.366,0.109,4.48,0.04
1491,Ноченька,Boris Shtokolov,Boris,J-Rock,0,false,0.192,0.286,0.152,4.15,0.043
1492,Aprenderé,Max Torres,MAX,J-Pop,31,false,0.458,0.713,0.902,5.78,0.643
1493,Lluvia Con Nieve,Cali Flow Latino,FLOW,J-Rock,29,false,0.583,0.781,0.878,3.93,0.686
1494,Compasso,Angela Ro Ro,Angela,J-Pop,38,false,0.611,0.614,0.592,4.89,0.363
1495,Fogueira,Angela Ro Ro,Angela,J-Pop,37,false,0.298,0.267,0.133,4.08,0.036
1496,Simples Carinho,Angela Ro Ro,Angela,J-Pop,37,false,0.468,0.463,0.322,4.75,0.149
1497,"Amante, Amiga e Namorada - Ao Vivo",Max e Luan,MAX,J-Pop,62,false,0.644,0.754,0.655,2.32,0.494
1498,4G,Max e Luan,MAX,J-Pop,46,false,0.796,0.888,0.828,2.71,0.735
1499,Newsies Prologue,Max Casella,MAX,J-Pop,26,false,0.391,0.0316,0.446,0.81,0.014
1500,We Need a Little Christmas,Angela Lansbury,Angela,J-Pop,22,false,0.499,0.457,0.766,3.01,0.35
1501,Vertrau uns,Lisa Antoni,LiSA,J-Pop,20,false,0.239,0.271,0.069,4.42,0.019
1502,Kann ich einfach gehen?,Lisa Antoni,LiSA,J-Pop,20,false,0.326,0.346,0.136,2.81,0.047
1503,Liaisons (Act One),Angela Lansbury,Angela,J-Pop,19,false,0.389,0.195,0.26,4.91,0.051
1504,Das was ihr vermisst,Lisa Antoni,LiSA,J-Pop,19,false,0.313,0.0764,0.196,3.73,0.015
1505,One Last Kiss,Hikaru Utada,Hikaru Utada,J-Pop,64,false,0.592,0.54,0.354,4.2,0.191
1506,White Noise for Meditation,Meditation Music Zone,ZONE,J-Pop,32,false,0.122,0.017,0.0602,3.92,0.001
1507,One Last Kiss,Hikaru Utada,Hikaru Utada,J-Pop,64,false,0.592,0.54,0.354,4.2,0.191
1508,Varje gång jag ser dig,Lisa Nilsson,LiSA,J-Pop,45,false,0.751,0.882,0.526,3.79,0.464
1509,Varje gång jag ser dig,Lisa Nilsson,LiSA,J-Pop,45,false,0.751,0.882,0.526,3.79,0.464
1510,Var är du min vän,Lisa Nilsson,LiSA,J-Pop,39,false,0.459,0.324,0.641,3.23,0.208
1511,Handens fem fingrar,Lisa Nilsson,LiSA,J-Pop,38,false,0.471,0.166,0.421,3.61,0.07
1512,Stop! In the Name of Love,Lisa Ekdahl,LiSA,J-Pop,36,false,0.729,0.229,0.364,3.82,0.083
1513,Änglamark,Lisa Nilsson,LiSA,J-Pop,35,false,0.55,0.23,0.259,3.66,0.06
1514,Två lyckliga dårar,Lisa Ekdahl,LiSA,J-Pop,35,false,0.849,0.25,0.718,2.73,0.18
1515,Purple Noise,Boris Brejcha,Boris,J-Rock,60,false,0.88,0.477,0.209,8.99,0.1
1516,Up Down Jumper,Boris Brejcha,Boris,J-Rock,59,false,0.795,0.652,0.121,7.2,0.079
1517,Space Diver,Boris Brejcha,Boris,J-Rock,57,false,0.809,0.483,0.336,6.62,0.162
1518,天使のウィンク(SEIKO STORY〜80's HITS COLLECTION〜),Seiko Matsuda,Seiko Matsuda,J-Pop,41,false,0.674,0.675,0.399,4.03,0.269
1519,Take It Smart,Boris Brejcha,Boris,J-Rock,55,false,0.792,0.578,0.0898,7.3,0.052
1520,Lost Memory,Boris Brejcha,Boris,J-Rock,53,false,0.876,0.459,0.137,7.71,0.063
1521,Twisted Reality - Edit,Boris Brejcha,Boris,J-Rock,52,false,0.686,0.662,0.283,3.46,0.187
1522,Bumblebee,Boris Brejcha,Boris,J-Rock,53,false,0.799,0.822,0.215,7.84,0.177
1523,Timelapse,Boris Brejcha,Boris,J-Rock,18,false,0.819,0.606,0.253,8.22,0.153
1524,Redemption,Boris Brejcha,Boris,J-Rock,50,false,0.809,0.691,0.383,8.9,0.265
1525,ハートのイアリング,Seiko Matsuda,Seiko Matsuda,J-Pop,35,false,0.802,0.799,0.901,4.12,0.72
1526,In The Shadows,Boris Brejcha,Boris,J-Rock,51,false,0.801,0.54,0.162,8.13,0.087
1527,時間の国のアリス,Seiko Matsuda,Seiko Matsuda,J-Pop,34,false,0.727,0.702,0.561,4.73,0.394
1528,野ばらのエチュード,Seiko Matsuda,Seiko Matsuda,J-Pop,32,false,0.575,0.401,0.421,4.11,0.169
1529,Moondancer,Boris Brejcha,Boris,J-Rock,50,false,0.826,0.481,0.27,8.48,0.13
1530,Gehörschadengenerator,Boris Brejcha,Boris,J-Rock,48,false,0.753,0.689,0.197,8.64,0.136
1531,ボーイの季節(SEIKO STORY〜80's HITS COLLECTION〜),Seiko Matsuda,Seiko Matsuda,J-Pop,32,false,0.549,0.449,0.378,4.6,0.17
1532,Never Look Back - Edit,Boris Brejcha,Boris,J-Rock,51,false,0.883,0.638,0.489,3.42,0.312
1533,Strawberry Time,Seiko Matsuda,Seiko Matsuda,J-Pop,32,false,0.59,0.825,0.432,4.45,0.356
1534,The Darkest Night,Boris Brejcha,Boris,J-Rock,46,false,0.799,0.638,0.287,7.26,0.183
1535,Thunderstorm,Boris Brejcha,Boris,J-Rock,48,false,0.919,0.641,0.474,7.58,0.304
1536,ピンクのモーツァルト(SEIKO STORY〜80's HITS COLLECTION〜),Seiko Matsuda,Seiko Matsuda,J-Pop,32,false,0.749,0.667,0.832,3.98,0.555
1537,Keep Rollin,Boris Brejcha,Boris,J-Rock,46,false,0.74,0.876,0.173,8,0.152
1538,Strawberry Time (オリジナル・カラオケ),Seiko Matsuda,Seiko Matsuda,J-Pop,31,false,0.613,0.88,0.625,4.02,0.55
1539,Blue Lake,Boris Brejcha,Boris,J-Rock,48,false,0.836,0.661,0.157,8.16,0.104
1540,風立ちぬ(SEIKO STORY〜80's HITS COLLECTION〜),Seiko Matsuda,Seiko Matsuda,J-Pop,31,false,0.588,0.71,0.646,4.6,0.459
1541,Angel in the Sky,Boris Brejcha,Boris,J-Rock,48,false,0.88,0.564,0.204,8.29,0.115
1542,旅立ちはフリージア,Seiko Matsuda,Seiko Matsuda,J-Pop,30,false,0.736,0.854,0.728,4.87,0.622
1543,ハートをRock,Seiko Matsuda,Seiko Matsuda,J-Pop,30,false,0.62,0.785,0.301,4.77,0.236
1544,Pearl-White Eve,Seiko Matsuda,Seiko Matsuda,J-Pop,30,false,0.312,0.532,0.256,4.82,0.136
1545,ひまわりの丘,Seiko Matsuda,Seiko Matsuda,J-Pop,29,false,0.588,0.378,0.574,5.51,0.217
1546,Canary,Seiko Matsuda,Seiko Matsuda,J-Pop,29,false,0.656,0.3,0.29,4.48,0.087
1547,レモネードの夏,Seiko Matsuda,Seiko Matsuda,J-Pop,29,false,0.745,0.658,0.708,3.68,0.466
1548,Sad But True,Boris Brejcha,Boris,J-Rock,45,false,0.82,0.425,0.307,8.03,0.13
1549,マイアミ午前5時(SEIKO STORY〜80's HITS COLLECTION〜),Seiko Matsuda,Seiko Matsuda,J-Pop,28,false,0.749,0.701,0.789,4.98,0.553
1550,Purple Noise,Boris Brejcha,Boris,J-Rock,49,false,0.88,0.477,0.209,8.99,0.1
1551,Schwarz,Boris Brejcha,Boris,J-Rock,48,false,0.807,0.556,0.225,9.12,0.125
1552,Kittys Journey,Boris Brejcha,Boris,J-Rock,47,false,0.826,0.577,0.45,7.74,0.26
1553,天使のウィンク(SEIKO STORY〜80's HITS COLLECTION〜),Seiko Matsuda,Seiko Matsuda,J-Pop,28,false,0.684,0.657,0.399,4.02,0.262
1554,さよならの瞬間,Seiko Matsuda,Seiko Matsuda,J-Pop,28,false,0.711,0.818,0.912,4.68,0.746
1555,セイシェルの夕陽(SEIKO STORY〜80's HITS COLLECTION〜),Seiko Matsuda,Seiko Matsuda,J-Pop,28,false,0.527,0.411,0.272,4.33,0.112
1556,Marrakech 〜マラケッシュ〜(SEIKO STORY〜80's HITS COLLECTION〜),Seiko Matsuda,Seiko Matsuda,J-Pop,28,false,0.671,0.92,0.925,3.9,0.851
1557,Never Look Back,Boris Brejcha,Boris,J-Rock,47,false,0.871,0.618,0.451,8.03,0.279
1558,天国のキッス,Seiko Matsuda,Seiko Matsuda,J-Pop,28,false,0.753,0.788,0.668,3.94,0.526
1559,風立ちぬ(SEIKO STORY〜80's HITS COLLECTION〜),Seiko Matsuda,Seiko Matsuda,J-Pop,28,false,0.58,0.725,0.629,4.64,0.456
1560,マンハッタンでブレックファスト,Seiko Matsuda,Seiko Matsuda,J-Pop,27,false,0.729,0.673,0.621,4.49,0.418
1561,Vodka & Orange,Boris Brejcha,Boris,J-Rock,45,false,0.803,0.732,0.313,7.33,0.229
1562,Eighteen,Seiko Matsuda,Seiko Matsuda,J-Pop,27,false,0.734,0.691,0.965,3.34,0.667
1563,四月のラブレター,Seiko Matsuda,Seiko Matsuda,J-Pop,28,false,0.742,0.757,0.614,3.07,0.465
1564,Dark Planet,Boris Brejcha,Boris,J-Rock,45,false,0.844,0.52,0.197,8.54,0.102
1565,メディテーション,Seiko Matsuda,Seiko Matsuda,J-Pop,27,false,0.601,0.45,0.442,3.95,0.199
1566,いくつの夜明けを数えたら,Seiko Matsuda,Seiko Matsuda,J-Pop,27,false,0.358,0.363,0.229,5.06,0.083
1567,雨のリゾート,Seiko Matsuda,Seiko Matsuda,J-Pop,27,false,0.656,0.791,0.784,4.33,0.62
1568,一千一秒物語,Seiko Matsuda,Seiko Matsuda,J-Pop,27,false,0.657,0.704,0.619,4.37,0.436
1569,Perpetual Motion,Max Cooper,MAX,J-Pop,47,false,0.717,0.621,0.224,4.98,0.139
1570,The Troublemakerz,Boris Brejcha,Boris,J-Rock,45,false,0.799,0.612,0.266,7.65,0.163
1571,SUNSET BEACH,Seiko Matsuda,Seiko Matsuda,J-Pop,26,false,0.556,0.355,0.18,5.23,0.064
1572,Fckng Trap,Boris Brejcha,Boris,J-Rock,43,false,0.797,0.704,0.0556,8.66,0.039
1573,ブルージュの鐘,Seiko Matsuda,Seiko Matsuda,J-Pop,26,false,0.73,0.597,0.49,4.57,0.293
1574,パイナップル・アイランド,Seiko Matsuda,Seiko Matsuda,J-Pop,26,false,0.785,0.344,0.636,3.21,0.219
1575,Rock'n'roll Good-bye,Seiko Matsuda,Seiko Matsuda,J-Pop,27,false,0.718,0.911,0.872,3.22,0.794
1576,Hold Your Speakers,Boris Brejcha,Boris,J-Rock,44,false,0.807,0.471,0.159,6.88,0.075
1577,ピンクのスクーター,Seiko Matsuda,Seiko Matsuda,J-Pop,26,false,0.704,0.438,0.322,4.41,0.141
1578,ガラスの入江,Seiko Matsuda,Seiko Matsuda,J-Pop,26,false,0.628,0.517,0.334,3.66,0.173
1579,Only My Love(SEIKO STORY〜80's HITS COLLECTION〜),Seiko Matsuda,Seiko Matsuda,J-Pop,26,false,0.516,0.523,0.292,4.16,0.153
1580,Jawbreaker,Boris Brejcha,Boris,J-Rock,45,false,0.839,0.48,0.414,7.42,0.199
1581,いちご畑でつかまえて,Seiko Matsuda,Seiko Matsuda,J-Pop,26,false,0.812,0.865,0.639,3.96,0.553
1582,Spike,Max Cooper,MAX,J-Pop,42,false,0.713,0.716,0.177,7.61,0.127
1583,あなたのすべてになりたい,Seiko Matsuda,Seiko Matsuda,J-Pop,25,false,0.44,0.336,0.25,4.27,0.084
1584,FEAR,Boris Brejcha,Boris,J-Rock,44,false,0.811,0.515,0.236,8.67,0.122
1585,Devil,Boris Brejcha,Boris,J-Rock,43,false,0.886,0.509,0.261,9.44,0.133
1586,硝子のプリズム,Seiko Matsuda,Seiko Matsuda,J-Pop,25,false,0.812,0.66,0.853,3.6,0.563
1587,夏の扉,Seiko Matsuda,Seiko Matsuda,J-Pop,25,false,0.604,0.879,0.796,3.54,0.7
1588,Lieblingsmensch,Boris Brejcha,Boris,J-Rock,43,false,0.777,0.512,0.483,8.74,0.247
1589,600 Watt,Cash Flow,FLOW,J-Rock,44,false,0.829,0.596,0.0921,3.21,0.055
1590,Hergün Bela Devam,Cash Flow,FLOW,J-Rock,43,false,0.606,0.689,0.105,3.58,0.072
1591,Mikrofon Biznezz,Cash Flow,FLOW,J-Rock,42,true,0.592,0.85,0.716,3.15,0.609
